# Mol_Title	ID	SMILES
ZINC00507481	DUD_ar_D_970	CC(C)c1nc2sc3c(nc[nH]c3=O)c2c2c1COC(C)(C)C2
ZINC00507602	DUD_ar_D_971	C=C(C)Cn1c(=O)c2cc3c(nc2[nH]c1=S)CCCC3
ZINC00507783	DUD_ar_D_972	CC1(C)Cc2c(sc3[nH]c(=S)n(Cc4ccco4)c(=O)c23)CO1
ZINC00507848	DUD_ar_D_973	C=C(C)Cn1c(=O)c2c([nH]c1=S)sc1c2CCC(C)C1
ZINC00508603	DUD_ar_D_974	O=C(NC(=S)N1CCCCC1)c1ccc(Cl)c([N+](=O)[O-])c1
ZINC00508620	DUD_ar_D_975	CC1CCN(C(=S)NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)CC1
ZINC00508624	DUD_ar_D_976	O=C(NC(=S)N1CCCCCC1)c1ccc(Cl)c([N+](=O)[O-])c1
ZINC00509885	DUD_ar_D_977	O=C1C(Cc2ccc(O)cc2)NC(=S)N1C1CCCCC1
ZINC00510317	DUD_ar_D_978	CCOC(=O)c1sc(C)c2c1NC(C)(c1cccs1)NC2=O
ZINC00510318	DUD_ar_D_979	CCOC(=O)c1sc(C)c2c1NC(C)(c1cccs1)NC2=O
ZINC00510906	DUD_ar_D_980	COC(=O)C1=C(N)OC(C)=C(C(C)=O)C1c1sccc1C
ZINC00510907	DUD_ar_D_981	COC(=O)C1=C(N)OC(C)=C(C(C)=O)C1c1sccc1C
ZINC00513274	DUD_ar_D_982	CC1CCN(C(=S)NC(=O)c2ccc([N+](=O)[O-])cc2)CC1
ZINC00513299	DUD_ar_D_983	CC1CCN(C(=S)NC(=O)c2ccccc2[N+](=O)[O-])CC1
ZINC00514045	DUD_ar_D_984	Cc1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1C
ZINC00514055	DUD_ar_D_985	Cc1ccc(C(=O)Nc2sc3c(c2C#N)CCCC3)cc1C
ZINC00515254	DUD_ar_D_986	COc1ccc(-c2c(C#N)c(=S)[nH]c3c2CCCCCC3)cc1
ZINC00517513	DUD_ar_D_987	Cc1n[nH]c2c1C1(C)CCC3C(CC=C4CC(O)CCC43C)C1C2
ZINC00517513	DUD_ar_D_988	Cc1[nH]nc2c1C1(C)CCC3C(CC=C4CC(O)CCC43C)C1C2
ZINC00517914	DUD_ar_D_989	COc1ccc(C(=O)OC2CC3CCC2(C)C3(C)C)cc1O
ZINC00518309	DUD_ar_D_990	Cc1noc2c1C1(C)CCC3C(CC=C4CC(O)CCC43C)C1C2
ZINC00519681	DUD_ar_D_991	COc1cc(C(=O)OC2CC3CC2(C)CC3(C)C)ccc1O
ZINC00520429	DUD_ar_D_992	CC(C)Cc1nc2sc3c(nc(S)[nH]c3=O)c2c2c1CCC2
ZINC00520429	DUD_ar_D_993	CC(C)Cc1nc2sc3c(nc(S)nc3O)c2c2c1CCC2
ZINC00520429	DUD_ar_D_994	CC(C)Cc1nc2sc3c(nc(S)nc3O)c2c2c1CCC2
ZINC00520429	DUD_ar_D_995	CC(C)Cc1nc2sc3c([nH]c(S)nc3=O)c2c2c1CCC2
ZINC00520889	DUD_ar_D_996	CC(C)c1nc2sc3c([nH]c(=S)[nH]c3=O)c2c2c1CCCC2
ZINC00521078	DUD_ar_D_997	Cc1cc(=O)oc(C)c1C(=O)NC(C)C1C2CC3CC2CCC1C3
ZINC00521120	DUD_ar_D_998	CC(=O)Nc1nc2c(s1)CCCCCCCCCC2
ZINC00521408	DUD_ar_D_999	CC(C)c1nc2sc3c(nc[nH]c3=O)c2c2c1CCC2
ZINC00521408	DUD_ar_D_1000	CC(C)c1nc2sc3c(ncnc3O)c2c2c1CCC2
ZINC00521408	DUD_ar_D_1001	CC(C)c1nc2sc3c([nH]cnc3=O)c2c2c1CCC2
ZINC00521722	DUD_ar_D_1002	CSc1nc2c(sc3nc(C)c4c(c32)CC(C)(C)OC4)c(=O)[nH]1
ZINC00521722	DUD_ar_D_1003	CSc1nc2c(sc3nc(C)c4c(c32)CC(C)(C)OC4)c(O)n1
ZINC00521722	DUD_ar_D_1004	CSc1nc2c(sc3nc(C)c4c(c32)CC(C)(C)OC4)c(O)n1
ZINC00521856	DUD_ar_D_1005	O=C(NCCC1=CCCCC1)c1coc(=O)c(Br)c1
ZINC00521883	DUD_ar_D_1006	COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(F)cc1
ZINC00521953	DUD_ar_D_1007	CCCc1nc2c3cc4c(nc3sc2c(=O)[nH]1)CC(C)(C)OC4
ZINC00521953	DUD_ar_D_1008	CCCc1nc2c3cc4c(nc3sc2c(O)n1)CC(C)(C)OC4
ZINC00521953	DUD_ar_D_1009	CCCc1nc2c3cc4c(nc3sc2c(O)n1)CC(C)(C)OC4
ZINC00522034	DUD_ar_D_1010	COc1cc2[nH]c3c(ncnc3N3CCSCC3)c2cc1OC
ZINC00522212	DUD_ar_D_1011	Cc1ccc(-c2nc3sc4c(c3c(=O)n2N)CCCC4)cc1
ZINC00523154	DUD_ar_D_1012	CN(C)c1ccc(C2Nc3sc4c(c3C(=O)N2)CCC4)cc1
ZINC00523155	DUD_ar_D_1013	CN(C)c1ccc(C2Nc3sc4c(c3C(=O)N2)CCC4)cc1
ZINC00523534	DUD_ar_D_1014	COC(=O)c1[nH]c2ccc(Cl)cc2c1NC(=O)C1CC1
ZINC00524019	DUD_ar_D_1015	CCC(C)n1nc(O)c2c1NC(=O)CSC2c1ccc(C)cc1
ZINC00524020	DUD_ar_D_1016	CCC(C)n1nc(O)c2c1NC(=O)CSC2c1ccc(C)cc1
ZINC00524021	DUD_ar_D_1017	CCC(C)n1nc(O)c2c1NC(=O)CSC2c1ccc(C)cc1
ZINC00524022	DUD_ar_D_1018	CCC(C)n1nc(O)c2c1NC(=O)CSC2c1ccc(C)cc1
ZINC00524124	DUD_ar_D_1019	CN(C)c1ccc(NC=C2C(=O)NC(=S)N(C3CC3)C2=O)cc1
ZINC00525656	DUD_ar_D_1020	COc1ccc(C2Nc3sc4c(c3C(=O)N2)CCC4)cc1
ZINC00526015	DUD_ar_D_1021	CC12CCC3C(C=CC4=CC(O)CCC43C)C1CCC21CCC(=O)O1
ZINC00526157	DUD_ar_D_1022	CC12CCC3C(CCC4=CC(O)CCC43C)C1CCC21CCC(=O)O1
ZINC00527721	DUD_ar_D_1023	Cc1ccc(NC(=O)C2C3CC4OC(=O)C2C4C3)cc1Cl
ZINC00528506	DUD_ar_D_1024	Cc1ccc(C2SCC(=O)Nc3c2c(O)nn3C(C)C)cc1
ZINC00528507	DUD_ar_D_1025	Cc1ccc(C2SCC(=O)Nc3c2c(O)nn3C(C)C)cc1
ZINC00528747	DUD_ar_D_1026	CCC(=O)NC(=S)Nc1cccc(Cl)c1N1CCCC1
ZINC00530180	DUD_ar_D_1027	COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)CCl
ZINC00530827	DUD_ar_D_1028	Cc1cc(C=C2NC(=S)NC2=O)c(C)n1-c1ccc(C)cn1
ZINC00532092	DUD_ar_D_1029	CC(C)Oc1ccc(C2Nc3sc4c(c3C(=O)N2)CCC4)cc1
ZINC00533496	DUD_ar_D_1030	Cc1nc2c3cc4c(nc3sc2c(N)n1)CC(C)(C)OC4
ZINC00534428	DUD_ar_D_1031	Cc1ccc(NC(=S)N2CCCC(CO)C2)c(C)c1
ZINC00534429	DUD_ar_D_1032	Cc1ccc(NC(=S)N2CCCC(CO)C2)c(C)c1
ZINC00534968	DUD_ar_D_1033	Cc1cccc(Nc2cc3n(c(=O)n2)CCC2=C3CCCC2)c1
ZINC00535132	DUD_ar_D_1034	CCOC(=O)c1sc(C)c2c1NC1(CCCCCC1)NC2=O
ZINC00535302	DUD_ar_D_1035	CC(C)Cc1nc2sc3c(nc[nH]c3=O)c2c2c1CCCC2
ZINC00535302	DUD_ar_D_1036	CC(C)Cc1nc2sc3c(ncnc3O)c2c2c1CCCC2
ZINC00535302	DUD_ar_D_1037	CC(C)Cc1nc2sc3c(ncnc3O)c2c2c1CCCC2
ZINC00535663	DUD_ar_D_1038	Cc1ccc2c(c1)-c1[nH]c(=S)[nH]c(=O)c1C1(CCCCC1)C2
ZINC00536277	DUD_ar_D_1039	Cc1c2c(c(C)n1-c1ccc(N)c(C)c1)c(C)nnc2C
ZINC00536786	DUD_ar_D_1040	Cc1ccc(C)c(NC(=S)N2CCCC(CO)C2)c1
ZINC00536787	DUD_ar_D_1041	Cc1ccc(C)c(NC(=S)N2CCCC(CO)C2)c1
ZINC00537182	DUD_ar_D_1042	COC(=O)N1CCC2(O)CCCCC2C1c1ccc(F)cc1
ZINC00537548	DUD_ar_D_1043	Cc1cc(C)cc(NC(=S)N2CCCC(CO)C2)c1
ZINC00537549	DUD_ar_D_1044	Cc1cc(C)cc(NC(=S)N2CCCC(CO)C2)c1
ZINC00537739	DUD_ar_D_1045	CC(=O)C1(O)CCC2C3CC(C(F)(F)F)C4=CC(=O)CCC4(C)C3CCC21C
ZINC00537834	DUD_ar_D_1046	CC(=O)C1(O)CCC2C3CC(Cl)C4=CC(=O)CCC4(C)C3CCC21C
ZINC00538254	DUD_ar_D_1047	O=C(NC1CCCC1)C1=NN(c2ccc(Cl)cc2)C(=O)CC1
ZINC00539058	DUD_ar_D_1048	COc1cc2[nH]c3c(ncnc3N3CCCC3)c2cc1OC
ZINC00539528	DUD_ar_D_1049	Cc1ccc2nc(Nc3nc4c(c(C)n3)CCC4)nc(C)c2c1
ZINC00540295	DUD_ar_D_1050	O=c1nc(Nc2cccc(F)c2)cc2n1CCC1=C2CCCC1
ZINC00541285	DUD_ar_D_1051	CC1(C)Cc2c(sc3nc(C4CC4)n(N)c(=O)c32)CO1
ZINC00543391	DUD_ar_D_1052	Cc1ccc(-c2c3sc(=O)oc3c3c(c2O)CC(C)=C(C)C3)cc1
ZINC00543482	DUD_ar_D_1053	Cc1ccc(Nc2cc3n(c(=O)n2)CCC2=C3CCCC2)cc1
ZINC00543648	DUD_ar_D_1054	O=c1nc(Nc2ccc(F)cc2)cc2n1CCC1=C2CCCC1
ZINC00543691	DUD_ar_D_1055	CC(NC(=O)c1ccc(=O)oc1)C1C2CC3CC2CCC1C3
ZINC00543977	DUD_ar_D_1056	CCC1CCc2c(C(=O)Nc3nnc(C)s3)csc2C1
ZINC00543978	DUD_ar_D_1057	CCC1CCc2c(C(=O)Nc3nnc(C)s3)csc2C1
ZINC00543983	DUD_ar_D_1058	O=C(NC1CC1)C1=NN(c2ccc(Br)cc2)C(=O)CC1
ZINC00544344	DUD_ar_D_1059	CC(Cl)=CCn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C
ZINC00545854	DUD_ar_D_1060	CC(Br)C(=O)Nc1sc2c(c1C#N)CC(C)(C)OC2
ZINC00545855	DUD_ar_D_1061	CC(Br)C(=O)Nc1sc2c(c1C#N)CC(C)(C)OC2
ZINC00545913	DUD_ar_D_1062	CC(=O)C1C(c2ccc(Cl)cc2)c2c(C)n[nH]c2CC1(C)O
ZINC00545934	DUD_ar_D_1063	CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccoc1
ZINC00545935	DUD_ar_D_1064	CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccoc1
ZINC00546299	DUD_ar_D_1065	CCNC(=S)Nc1ccccc1C(=O)N1CCC(C)CC1
ZINC00546368	DUD_ar_D_1066	COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccccc1OC
ZINC00546369	DUD_ar_D_1067	COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccccc1OC
ZINC00546414	DUD_ar_D_1068	CCNC(=S)Nc1c2cc(F)ccc2[nH]c1C(=O)OCC
ZINC00547138	DUD_ar_D_1069	COC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccoc1
ZINC00547139	DUD_ar_D_1070	COC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccoc1
ZINC00547212	DUD_ar_D_1071	O=c1[nH]cnc2c1sc1[nH+]c(N3CCCCC3)c3c(c21)CCCC3
ZINC00547932	DUD_ar_D_1072	CC(C)Cc1nc2sc3c(c2c(=O)n1N)CC(C)(C)OC3
ZINC00549713	DUD_ar_D_1073	CCSc1nc2sc3c(c2c(N)n1)CC(C)(C)SC3
ZINC00549762	DUD_ar_D_1074	CNC(=S)Nc1c2cc(C)ccc2[nH]c1C(=O)OC
ZINC00550274	DUD_ar_D_1075	CCSc1nc2sc3c(c2c(N)n1)CC(C(C)C)OC3
ZINC00550506	DUD_ar_D_1076	COc1ccc2c(c1)C1=C(SC(C)=O)SSC1C(C)(C)N2
ZINC00550645	DUD_ar_D_1077	CCc1nc2sc3c(c2c2nnc(S)n21)CC(C)(C)OC3
ZINC00552213	DUD_ar_D_1078	CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=S)NC
ZINC00553529	DUD_ar_D_1079	Cc1cc2c3c(c1C)C(=NN)C(=O)N3C(C)(C)C=C2C
ZINC00554965	DUD_ar_D_1080	Cc1nc2sc3c(c2c(Nc2cccc(O)c2)n1)CCCC3
ZINC00555710	DUD_ar_D_1081	CNC(=O)C1=C(C)NC(=S)NC1c1ccccc1OC
ZINC00555711	DUD_ar_D_1082	CNC(=O)C1=C(C)NC(=S)NC1c1ccccc1OC
ZINC00555766	DUD_ar_D_1083	Cc1cc(C=C2C(=O)NC(=S)NC2=O)c(C)n1C1CC1
ZINC00556064	DUD_ar_D_1084	CC1CCc2c(sc3c2C(O)=NC(c2ccc4c(c2)OCO4)N3)C1
ZINC00556065	DUD_ar_D_1085	CC1CCc2c(sc3c2C(O)=NC(c2ccc4c(c2)OCO4)N3)C1
ZINC00556066	DUD_ar_D_1086	CC1CCc2c(sc3c2C(O)=NC(c2ccc4c(c2)OCO4)N3)C1
ZINC00556067	DUD_ar_D_1087	CC1CCc2c(sc3c2C(O)=NC(c2ccc4c(c2)OCO4)N3)C1
ZINC00556679	DUD_ar_D_1088	CC(=O)NC(=S)Nc1cccc(Cl)c1N1CCCCC1
ZINC00557946	DUD_ar_D_1089	Cc1ccc(C(=O)Nc2sc3c(c2C#N)CCCC3)c(C)c1
ZINC00557965	DUD_ar_D_1090	Cc1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)c(C)c1
ZINC00558444	DUD_ar_D_1091	CC(=O)NC(=S)Nc1ccccc1N1CCC(C)CC1
ZINC00558661	DUD_ar_D_1092	Cc1ccc(O)c(NC(=S)NC(=O)C(C)(C)C)c1
ZINC00561661	DUD_ar_D_1093	O=S(=O)(NC(=S)NC1CCCCC1)c1cccs1
ZINC00561699	DUD_ar_D_1094	O=S(=O)(NC(=S)NC1CCCCC1)c1ccc(F)cc1
ZINC00563160	DUD_ar_D_1095	Cc1ccc2[nH]c3nc(SC4CCCCC4=O)nnc3c2c1
ZINC00563784	DUD_ar_D_1096	CC(=O)NN=Cc1cc(C)n(-c2ccc3c(c2)OCO3)c1C
ZINC00565634	DUD_ar_D_1097	COc1ccc(C2N=C(O)c3c4c(sc3N2)CCCC4)cc1OC
ZINC00565635	DUD_ar_D_1098	COc1ccc(C2N=C(O)c3c4c(sc3N2)CCCC4)cc1OC
ZINC00565650	DUD_ar_D_1099	OC1=NC(c2ccc3c(c2)OCO3)Nc2sc3c(c21)CCCC3
ZINC00567848	DUD_ar_D_1100	Cc1ccc(C(=O)Nc2nc3c(s2)CC(C)CC3)cc1C
ZINC00567849	DUD_ar_D_1101	Cc1ccc(C(=O)Nc2nc3c(s2)CC(C)CC3)cc1C
ZINC00568386	DUD_ar_D_1102	CC(=O)NC(=S)Nc1ccc(Cc2c(C)nn(C)c2C)cc1
ZINC00568773	DUD_ar_D_1103	O=C(NC1C2CC3CC(C2)CC1C3)c1ccc([N+](=O)[O-])cc1
ZINC00568777	DUD_ar_D_1104	Cc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cccc1[N+](=O)[O-]
ZINC00568779	DUD_ar_D_1105	Cc1ccc(C(=O)NC2C3CC4CC(C3)CC2C4)cc1[N+](=O)[O-]
ZINC00568912	DUD_ar_D_1106	COc1ccc(C(=O)NC2C3CC4CC(C3)CC2C4)cc1[N+](=O)[O-]
ZINC00570044	DUD_ar_D_1107	CCCC(=O)NC(=S)Nc1ccc(N2CCOCC2)cc1
ZINC00570376	DUD_ar_D_1108	CC(=O)NC(=S)Nc1sc2c(c1C#N)CCC(C)C2
ZINC00570377	DUD_ar_D_1109	CC(=O)NC(=S)Nc1sc2c(c1C#N)CCC(C)C2
ZINC00573027	DUD_ar_D_1110	CC(C)Oc1ccccc1C=C1C(=O)NC(=S)N(C)C1=O
ZINC00574636	DUD_ar_D_1111	CC1=C(C(=O)OCC(C)C)C(c2ccc(O)cc2)NC(=S)N1
ZINC00576097	DUD_ar_D_1112	CCOc1cc(C2NC(=S)NC(C)=C2C(C)=O)ccc1O
ZINC00576098	DUD_ar_D_1113	CCOc1cc(C2NC(=S)NC(C)=C2C(C)=O)ccc1O
ZINC00577432	DUD_ar_D_1114	O=C(CCl)Nc1ccc2c(c1)ncn2C1CCCCC1
ZINC00580091	DUD_ar_D_1115	Cc1ccc(Nc2nc3c(s2)C(=O)CC(C)(C)C3)cc1
ZINC00584370	DUD_ar_D_1116	CC1OC(C#CC2CC2)(C(F)(F)F)c2c3c(ccc2NC1=O)OCO3
ZINC00585727	DUD_ar_D_1117	COC(=O)C1C(=O)C2=C(CC1C)Nc1ccc(Br)cc1S2
ZINC00586173	DUD_ar_D_1118	COc1ccc(-n2c(=O)c3c(C)c(C)sc3[nH]c2=S)cc1
ZINC00588413	DUD_ar_D_1119	Cc1sc(NC(=O)c2cc(C)cc(C)c2)c(C#N)c1C
ZINC00588456	DUD_ar_D_1120	Cc1sc(NC(=O)c2ccc(C)cc2C)c(C#N)c1C
ZINC00590444	DUD_ar_D_1121	CC12CC=C3C(CCC4=CC(=O)CCC43CBr)C1CCC2O
ZINC00595838	DUD_ar_D_1122	CCc1nc(C)cn1-c1ccc2c(c1)CC1SC(=O)NN=C21
ZINC00595838	DUD_ar_D_1123	CCc1[nH+]c(C)cn1-c1ccc2c(c1)CC1SC(=O)NN=C21
ZINC00602042	DUD_ar_D_1124	COC(=O)C1=C(N)OC(C)=C(C(C)=O)C1c1cccc(Cl)c1Cl
ZINC00602597	DUD_ar_D_1125	CC12CCC3C(CCC4CC(O)CCC43C)C1CC(Br)C2=O
ZINC00606678	DUD_ar_D_1126	CCOC1=NC(=O)C2(CC(C)(C)Oc3ccc(Br)cc32)N1
ZINC00608588	DUD_ar_D_1127	Cc1cc(C(F)F)n2ncc(C(=O)NC3CCCCCC3)c2n1
ZINC00609332	DUD_ar_D_1128	CC(C)(C)OC(=O)N1CC2Cc3nc(O)ccc3C(C2)C1
ZINC00609332	DUD_ar_D_1129	CC(C)(C)OC(=O)N1CC2Cc3nc(O)ccc3C(C2)C1
ZINC00609531	DUD_ar_D_1130	CC(C)n1c(=S)[nH]nc1-c1ccc(C(C)(C)C)cc1
ZINC00610441	DUD_ar_D_1131	CC(=O)c1ccc(NC(=S)N2CCCCCC2)cc1
ZINC00610728	DUD_ar_D_1132	Cn1nc(C(=O)NC2CCCCC2)c2ccccc2c1=O
ZINC00610841	DUD_ar_D_1133	O=[N+]([O-])c1cccc(NC(=S)N2CCC3(CC2)OCCO3)c1
ZINC00611772	DUD_ar_D_1134	Cc1cc(C)cc(C(=O)Nc2sc3c(c2C#N)CCC3)c1
ZINC00611909	DUD_ar_D_1135	COc1cc2c(cc1OC)C(c1cc(C)ccc1C)CC(=O)N2
ZINC00611910	DUD_ar_D_1136	COc1cc2c(cc1OC)C(c1cc(C)ccc1C)CC(=O)N2
ZINC00612050	DUD_ar_D_1137	COc1cc2c(cc1OC)C(c1ccc(SC)cc1)CC(=O)N2
ZINC00612051	DUD_ar_D_1138	COc1cc2c(cc1OC)C(c1ccc(SC)cc1)CC(=O)N2
ZINC00612162	DUD_ar_D_1139	CCOC(=O)c1ccc(NC(=S)N2CCCC2)cc1
ZINC00612303	DUD_ar_D_1140	CCC(C)n1c(=S)[nH]nc1-c1ccc(C(C)(C)C)cc1
ZINC00612304	DUD_ar_D_1141	CCC(C)n1c(=S)[nH]nc1-c1ccc(C(C)(C)C)cc1
ZINC00613395	DUD_ar_D_1142	COC(=O)Cc1ccc(NC(=S)N2CCCCC2C)cc1
ZINC00613396	DUD_ar_D_1143	COC(=O)Cc1ccc(NC(=S)N2CCCCC2C)cc1
ZINC00613772	DUD_ar_D_1144	CCc1cc(OCCN2C(=O)NC(C)(C)C2=O)ccc1Cl
ZINC00613887	DUD_ar_D_1145	Cc1ccc(SCCN2C(=O)NC(C)(C)C2=O)cc1
ZINC00613999	DUD_ar_D_1146	CC1(C)NC(=O)N(CCOc2ccc3c(c2)CCC3)C1=O
ZINC00615836	DUD_ar_D_1147	COc1cc2c(cc1OC)C(c1ccc(Cl)c(F)c1)CC(=O)N2
ZINC00615837	DUD_ar_D_1148	COc1cc2c(cc1OC)C(c1ccc(Cl)c(F)c1)CC(=O)N2
ZINC00618695	DUD_ar_D_1149	Cc1cccc(C(=O)Nc2nc3c(s2)CC(C)CC3)c1
ZINC00618696	DUD_ar_D_1150	Cc1cccc(C(=O)Nc2nc3c(s2)CC(C)CC3)c1
ZINC00618884	DUD_ar_D_1151	CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(OC)c1O
ZINC00618886	DUD_ar_D_1152	CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(OC)c1O
ZINC00620531	DUD_ar_D_1153	CCC(C)(C)NC(=O)c1c(C)onc1-c1ccccc1Cl
ZINC00621408	DUD_ar_D_1154	Cc1cc(=O)oc2cc(NC(=S)N3CCCC3)ccc12
ZINC00621569	DUD_ar_D_1155	COc1cc2c(cc1OC)C(c1ccc(C)s1)CC(=O)N2
ZINC00621593	DUD_ar_D_1156	CC(=O)c1ccc(NC(=S)N2C(C)CCCC2C)cc1
ZINC00621594	DUD_ar_D_1157	CC(=O)c1ccc(NC(=S)N2C(C)CCCC2C)cc1
ZINC00621595	DUD_ar_D_1158	CC(=O)c1ccc(NC(=S)N2C(C)CCCC2C)cc1
ZINC00621596	DUD_ar_D_1159	CC(=O)c1ccc(NC(=S)N2C(C)CCCC2C)cc1
ZINC00625982	DUD_ar_D_1160	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1c(F)cccc1Cl
ZINC00625983	DUD_ar_D_1161	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1c(F)cccc1Cl
ZINC00626023	DUD_ar_D_1162	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(Br)cc1
ZINC00626025	DUD_ar_D_1163	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(Br)cc1
ZINC00626314	DUD_ar_D_1164	CCSc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccc(Cl)cc1
ZINC00626314	DUD_ar_D_1165	CCSc1[nH+]c2c(c(=O)[nH]c(=O)n2C)n1Cc1ccc(Cl)cc1
ZINC00626382	DUD_ar_D_1166	CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1cccc(F)c1
ZINC00626383	DUD_ar_D_1167	CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1cccc(F)c1
ZINC00626903	DUD_ar_D_1168	CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccc(F)cc1
ZINC00626905	DUD_ar_D_1169	CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccc(F)cc1
ZINC00632580	DUD_ar_D_1170	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(Cl)cc1Cl
ZINC00632598	DUD_ar_D_1171	COC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccccc1Cl
ZINC00632600	DUD_ar_D_1172	COC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccccc1Cl
ZINC00632603	DUD_ar_D_1173	COC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccc(Cl)cc1
ZINC00632605	DUD_ar_D_1174	COC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccc(Cl)cc1
ZINC00632637	DUD_ar_D_1175	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1cccc(Br)c1
ZINC00632640	DUD_ar_D_1176	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1cccc(Br)c1
ZINC00634337	DUD_ar_D_1177	CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccccc1F
ZINC00640079	DUD_ar_D_1178	COc1ccc(S(=O)(=O)NC2CCCCCC2)c(Cl)c1Cl
ZINC00648381	DUD_ar_D_1179	CCn1cc(Br)c(C(=O)NC(=S)Nc2cnn(C)c2C)n1
ZINC00656969	DUD_ar_D_1180	CC(NC(=O)c1c(I)cnn1C)C1CC2CCC1C2
ZINC00657151	DUD_ar_D_1181	Cc1nn(C)c(C(=O)NC2C3CC4CC(C3)CC2C4)c1Br
ZINC00657161	DUD_ar_D_1182	Cn1cc(I)c(C(=O)NC2C3CC4CC(C3)CC2C4)n1
ZINC00662503	DUD_ar_D_1183	CC(C)OC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(F)c(F)c1
ZINC00662504	DUD_ar_D_1184	CC(C)OC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(F)c(F)c1
ZINC00662508	DUD_ar_D_1185	CC(C)OC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(F)cc1F
ZINC00662510	DUD_ar_D_1186	CC(C)OC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(F)cc1F
ZINC00662958	DUD_ar_D_1187	COC(=O)C1=C(C)N(C)C(=O)NC1c1cc(Br)c(O)c(OC)c1
ZINC00662960	DUD_ar_D_1188	COC(=O)C1=C(C)N(C)C(=O)NC1c1cc(Br)c(O)c(OC)c1
ZINC00664343	DUD_ar_D_1189	CC(C)OC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccccc1F
ZINC00669271	DUD_ar_D_1190	CCOC(=O)C1=C(C)NC(=S)NC1c1cc(Cl)c(O)c(OC)c1
ZINC00673305	DUD_ar_D_1191	O=S(=O)(NN=C1CCCCCCC1)c1ccc(Br)cc1
ZINC00673445	DUD_ar_D_1192	COc1cc(C2NC(=S)NC(C)=C2C(C)=O)c(Br)cc1O
ZINC00674666	DUD_ar_D_1193	Cc1ccc(C(=O)NN=C2CC(=O)CC(C)(C)C2)cc1Br
ZINC00687129	DUD_ar_D_1194	CCOC(=O)C1=C(C)OC(N)=C(C(=O)OC)C1c1ccc(Cl)cc1
ZINC00687130	DUD_ar_D_1195	CCOC(=O)C1=C(C)OC(N)=C(C(=O)OC)C1c1ccc(Cl)cc1
ZINC00689638	DUD_ar_D_1196	CC12CCC3C(CC(Cl)C4(Cl)CC(O)CCC34C)C1CCC2O
ZINC00705902	DUD_ar_D_1197	CC(C)OC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(Cl)cc1
ZINC00706099	DUD_ar_D_1198	COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(Br)cc1
ZINC00706100	DUD_ar_D_1199	COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(Br)cc1
ZINC00717059	DUD_ar_D_1200	Cc1cc2c(cc1C)C(c1cc3c(cc1Br)OCO3)CC(=O)N2
